#name,mu,dmu,z heliocentric,z cmb,error,ra,dec,survey,type,known error?
03D1au,42.26879883,0.1184,0.5042999983,0.5030890107,0.0005000000237,36.04320908,-4.03746891,SNLS,H,yes
03D1ax,42.22769928,0.1172999963,0.4959999919,0.4948010147,0.001000000047,36.09728622,-4.720774174,SNLS,H,yes
03D1co,43.37139893,0.1969999969,0.67900002,0.6776679754,0.001000000047,36.56774902,-4.935050011,SNLS,H,yes
03D1ew,43.68980026,0.1773999929,0.8679999709,0.8665009737,0.009999999776,36.05879593,-4.66585207,SNLS,S,no
03D1fq,43.70000076,0.1775999963,0.8000000119,0.7985730171,0.009999999776,36.73193359,-4.302217007,SNLS,S,no
03D3ay,41.62340164,0.1248999983,0.3709000051,0.3714410067,0.0003000000142,214.493576,52.48261261,SNLS,H,yes
03D3bl,41.44940186,0.1142999977,0.3553000093,0.3558180034,0.0005000000237,214.9824982,53.09740067,SNLS,H,yes
03D4ag,40.74620056,0.1079000011,0.2849999964,0.2836070061,0.001000000047,333.6909485,-17.73965454,SNLS,H,yes
03D4au,42.57249832,0.1415999979,0.4679999948,0.4664100111,0.001000000047,334.0413513,-18.07759094,SNLS,H,yes
03D4cx,43.74470139,0.1638000011,0.949000001,0.9468839765,0.009999999776,333.640625,-17.58751106,SNLS,S,no
03D4cz,43.13729858,0.238199994,0.6949999928,0.6931610107,0.001000000047,334.174408,-17.92627144,SNLS,H,yes
03D4di,43.75630188,0.1719000041,0.898999989,0.896938026,0.001000000047,333.5426636,-17.50661659,SNLS,H,yes
03D4fd,43.55390167,0.1187999994,0.7910000086,0.7890490294,0.001000000047,334.0602112,-17.39557266,SNLS,H,yes
03D4gg,42.66799927,0.1576000005,0.5920000076,0.5902760029,0.001000000047,334.16745,-18.16445732,SNLS,H,yes
04D1dc,39.98479843,0.1045999974,0.2109999955,0.210036993,0.001000000047,36.57693481,-4.31196785,SNLS,H,yes
04D1ff,43.45349884,0.1444000006,0.8600000143,0.8585199714,0.009999999776,36.410923,-4.902630806,SNLS,S,no
04D1hx,42.51810074,0.1199000031,0.5600000024,0.5587520003,0.001000000047,36.17706299,-4.790326118,SNLS,H,yes
04D1iv,44.06990051,0.1489000022,0.9980000257,0.9963979721,0.001000000047,36.20021057,-4.152558804,SNLS,H,yes
04D1jg,42.69440079,0.1248999983,0.5842000246,0.5829380155,0.0005000000237,36.55231857,-4.134799957,SNLS,H,yes
04D1ks,43.18629837,0.1497000009,0.7979999781,0.7965589762,0.009999999776,36.03964996,-4.978721142,SNLS,S,no
04D1ow,43.75740051,0.144600004,0.9150000215,0.9134799838,0.009999999776,36.67789841,-4.306190014,SNLS,S,no
04D1pd,43.9897995,0.1502999961,0.9499999881,0.9484620094,0.009999999776,36.91563416,-4.63117218,SNLS,S,no
04D1pp,43.20500183,0.1555999964,0.7350000143,0.7336149812,0.001000000047,36.30199432,-4.701583862,SNLS,H,yes
04D1qd,43.43640137,0.1475999951,0.7670000196,0.7655950189,0.001000000047,36.63781357,-4.107176781,SNLS,H,yes
04D1rx,44.18700027,0.1607999951,0.9850000143,0.9834139943,0.001000000047,36.29595947,-4.618349075,SNLS,H,yes
04D1si,43.07640076,0.1643999964,0.7020000219,0.7006379962,0.001000000047,36.20331573,-4.568950176,SNLS,H,yes
04D2al,43.50320053,0.1865999997,0.8360000253,0.8381339908,0.001000000047,150.4686432,2.164105892,SNLS,H,yes
04D2cf,41.47719955,0.1168000028,0.3689999878,0.3705930114,0.001000000047,150.4837036,1.879477978,SNLS,H,yes
04D2fs,41.31420135,0.1099999994,0.3569999933,0.3585759997,0.001000000047,150.0920258,1.765398026,SNLS,H,yes
04D2gc,42.49720001,0.1316999942,0.5210000277,0.5227689743,0.001000000047,150.4136047,1.883051991,SNLS,H,yes
04D2iu,43.03789902,0.242899999,0.6999999881,0.701973021,0.009999999776,150.3049164,2.41505003,SNLS,S,no
04D2kr,43.13479996,0.1596000046,0.7440999746,0.7461259961,0.0005000000237,150.1555939,1.711927056,SNLS,H,yes
04D2mh,42.58340073,0.1172000021,0.5899999738,0.591843009,0.009999999776,149.9412079,2.141025066,SNLS,S,no
04D3co,42.84170151,0.1085999981,0.6200000048,0.6206290126,0.009999999776,214.458252,52.9636116,SNLS,S,no
04D3dd,44.41059875,0.2011000067,1.001999974,1.002791047,0.001000000047,214.4516907,52.47067642,SNLS,H,yes
04D3do,42.82989883,0.1326999962,0.6100000143,0.6106410027,0.009999999776,214.4420013,52.26755142,SNLS,S,no
04D3fk,41.33069992,0.1046999991,0.3578000069,0.3583340049,0.000699999975,214.6091003,52.52846909,SNLS,H,yes
04D3gt,41.79629898,0.1101000011,0.451000005,0.4515540004,0.001000000047,215.6358032,52.64691925,SNLS,H,yes
04D3hn,42.33480072,0.1203999966,0.5519999862,0.5526019931,0.001000000047,215.5287323,52.2285881,SNLS,H,yes
04D3ks,43.09560013,0.1871999949,0.75,0.7506780028,0.009999999776,215.6397858,52.18518448,SNLS,S,no
04D3lu,43.68659973,0.1512999982,0.8220000267,0.8226940036,0.001000000047,215.2832031,52.97479248,SNLS,H,yes
04D3ml,44.0632019,0.1544999927,0.9499999881,0.9507600069,0.009999999776,214.1627808,53.09325409,SNLS,S,no
04D3nh,41.28490067,0.1027000025,0.3400000036,0.3405170143,0.001000000047,215.6112823,52.3334465,SNLS,H,yes
04D3ny,43.41379929,0.1710000038,0.8100000024,0.8107169867,0.009999999776,214.7346649,52.18746567,SNLS,S,no
04D4an,43.0719986,0.1498000026,0.6129999757,0.6112480164,0.001000000047,333.987915,-17.69550133,SNLS,H,yes
04D4bq,42.24330139,0.1295000017,0.5500000119,0.5483199954,0.009999999776,333.7059326,-17.82759476,SNLS,S,no
04D4dw,44.10839844,0.169599995,1.031000018,1.02879405,0.001000000047,334.1861267,-17.83407021,SNLS,H,yes
04D4gg,41.71319962,0.1071000025,0.423999995,0.4224480093,0.001000000047,334.0385742,-17.29441071,SNLS,H,yes
04D4hu,43.2643013,0.1789000034,0.7030000091,0.7011529803,0.001000000047,333.9008789,-17.83889961,SNLS,H,yes
04D4ic,43.17229843,0.2205000073,0.6869999766,0.6851750016,0.001000000047,333.5910645,-17.94348717,SNLS,H,yes
04D4ih,43.95830154,0.1638000011,0.9340000153,0.9318959713,0.001000000047,334.3209229,-17.67738152,SNLS,H,yes
04D4im,43.13959885,0.1740999967,0.7509999871,0.7490950227,0.001000000047,333.75354,-17.39604187,SNLS,H,yes
04D4jr,42.06750107,0.115199998,0.4699999988,0.4684019983,0.009999999776,333.5596619,-17.35021782,SNLS,S,no
04D4jw,44.19670105,0.1850000024,0.9610000253,0.9588660002,0.001000000047,334.3287048,-17.66549492,SNLS,H,yes
05D1az,43.55179977,0.145600006,0.8420000076,0.8405290246,0.001000000047,36.30210876,-4.602334976,SNLS,H,yes
05D1cc,42.57730103,0.1098999977,0.5640000105,0.5627560019,0.001000000047,36.62986755,-4.164801121,SNLS,H,yes
05D1cl,43.73429871,0.1564999968,0.8299999833,0.8285350204,0.009999999776,36.27356339,-4.220818043,SNLS,S,no
05D1dx,42.56209946,0.1155999973,0.5799999833,0.5787510276,0.009999999776,36.94578934,-4.032489777,SNLS,S,no
05D1em,43.7358017,0.1520999968,0.8659999967,0.8645039797,0.001000000047,36.02301025,-4.93990612,SNLS,H,yes
05D1er,43.7737999,0.1597000062,0.8600000143,0.8585140109,0.009999999776,36.42273712,-4.004535198,SNLS,S,no
05D1hm,42.9294014,0.1270000041,0.5870000124,0.5857489705,0.001000000047,36.94257355,-4.71728611,SNLS,H,yes
05D1ix,42.20029831,0.1111999974,0.4900000095,0.488804996,0.009999999776,36.08319473,-4.670003891,SNLS,S,no
05D1ke,42.96839905,0.1500999928,0.6899999976,0.6886619925,0.009999999776,36.69288254,-4.862495899,SNLS,S,no
05D2ab,41.13050079,0.1028999984,0.3230000138,0.3245379925,0.001000000047,150.461853,2.106328964,SNLS,H,yes
05D2ah,39.79470062,0.1027999967,0.1840000004,0.1853770018,0.001000000047,150.3697052,1.862732053,SNLS,H,yes
05D2bt,42.97259903,0.1500999928,0.6800000072,0.6819499731,0.009999999776,150.4176788,2.566160917,SNLS,S,no
05D2bw,43.71870041,0.1802999973,0.9200000167,0.9222180247,0.009999999776,149.6273193,2.536401987,SNLS,S,no
05D2cb,42.13029861,0.1152999997,0.4269999862,0.4286519885,0.001000000047,149.852417,2.328181028,SNLS,H,yes
05D2ck,43.29040146,0.2032999992,0.6980000138,0.6999679804,0.001000000047,150.1883392,2.572850943,SNLS,H,yes
05D2dt,42.72309875,0.1278000027,0.574000001,0.5758299828,0.001000000047,150.3496857,1.857740998,SNLS,H,yes
05D2dy,42.46659851,0.117899999,0.5099999905,0.5117530227,0.009999999776,150.2420807,2.183099985,SNLS,S,no
05D2ec,42.97529984,0.1634999961,0.6399999857,0.641900003,0.001000000047,149.8591003,2.013626099,SNLS,H,yes
05D2hc,41.57450104,0.1076000035,0.349999994,0.3515659869,0.009999999776,150.0191345,1.886024952,SNLS,S,no
05D2ie,41.48120117,0.1132000014,0.34799999,0.3495630026,0.001000000047,150.2620544,2.658085108,SNLS,H,yes
05D2mp,41.57849884,0.1088000014,0.353700012,0.3552669883,0.0003999999899,149.785965,2.204004049,SNLS,H,yes
05D2nn,43.71369934,0.1398999989,0.8700000048,0.8721609712,0.009999999776,149.7072906,2.710263968,SNLS,S,no
05D2ob,44.09249878,0.1110000014,0.9240000248,0.9262290001,0.001000000047,149.7530212,1.848984957,SNLS,H,yes
05D3cf,41.93310165,0.1137999967,0.4189999998,0.4195660055,0.001000000047,214.2224579,52.34505463,SNLS,H,yes
05D3cq,43.55649948,0.1486999989,0.8899999857,0.8907259703,0.001000000047,214.6923523,53.1321373,SNLS,H,yes
05D3dd,42.11019897,0.1098000035,0.4799999893,0.480565995,0.009999999776,215.6268616,52.60679245,SNLS,S,no
05D3gp,42.70769882,0.1589999944,0.5799999833,0.5806009769,0.009999999776,215.6763153,52.72468948,SNLS,S,no
05D3ha,43.43349838,0.1480000019,0.8050000072,0.8056920171,0.001000000047,215.2101288,52.83403778,SNLS,H,yes
05D3hs,43.01589966,0.1627999991,0.6639999747,0.6646350026,0.001000000047,215.3065033,52.90380859,SNLS,H,yes
05D3jb,43.34579849,0.1508000046,0.7450000048,0.745661974,0.001000000047,215.5416565,52.87813187,SNLS,H,yes
05D3jk,43.14120102,0.1409000009,0.7360000014,0.7366870046,0.001000000047,214.1977234,52.59248734,SNLS,H,yes
05D3jr,41.39699936,0.1050999984,0.3700000048,0.370528996,0.009999999776,214.8697815,52.86484909,SNLS,S,no
05D3kp,43.68859863,0.1357000023,0.8500000238,0.8507260084,0.009999999776,215.0122681,52.27082825,SNLS,S,no
05D3kx,40.18119812,0.1046999991,0.2189999968,0.2194589972,0.001000000047,215.4584198,53.13711929,SNLS,H,yes
05D3lb,42.95679855,0.1474999934,0.6470000148,0.6476370096,0.001000000047,214.3823242,53.16792679,SNLS,H,yes
05D3lr,42.74869919,0.1406999975,0.6000000238,0.6006010175,0.009999999776,215.5505829,53.18427658,SNLS,S,no
05D3mn,43.26169968,0.1467999965,0.7599999905,0.7606949806,0.001000000047,214.6885071,52.32314682,SNLS,H,yes
05D3mx,42.14619827,0.1203000024,0.4699999988,0.470569998,0.009999999776,215.5379181,52.21917725,SNLS,S,no
05D4af,42.26079941,0.1263000071,0.4990000129,0.4973750114,0.001000000047,334.138092,-18.00492287,SNLS,H,yes
05D4av,42.34059906,0.110799998,0.5090000033,0.5073670149,0.001000000047,333.5439453,-17.91194344,SNLS,H,yes
05D4bf,42.77730179,0.1315000057,0.5889999866,0.5872809887,0.001000000047,334.1097717,-18.23206711,SNLS,H,yes
05D4bj,43.1053009,0.1430000067,0.7009999752,0.6991609931,0.001000000047,333.7485962,-18.13340378,SNLS,H,yes
05D4cn,43.38349915,0.1539999992,0.7630000114,0.7610840201,0.001000000047,333.381073,-17.28884506,SNLS,H,yes
05D4cs,43.4598999,0.1421999931,0.7900000215,0.788056016,0.009999999776,334.3242493,-17.88014984,SNLS,S,no
05D4dt,41.90219879,0.1077999994,0.4070000052,0.4054740071,0.001000000047,333.6076965,-17.67111015,SNLS,H,yes
05D4dy,43.91049957,0.1697999984,0.8100000024,0.8080430031,0.009999999776,333.8754883,-18.21550179,SNLS,S,no
05D4ej,42.9396019,0.1229000017,0.5849999785,0.5832849741,0.001000000047,333.968811,-18.19571877,SNLS,H,yes
05D4ev,43.35820007,0.185800001,0.7220000029,0.7201349735,0.001000000047,333.37677,-17.70078468,SNLS,H,yes
05D4fg,43.6753006,0.1491000056,0.8389999866,0.8369989991,0.001000000047,334.1722717,-17.59546089,SNLS,H,yes
05D4gw,43.58660126,0.1791999936,0.8080000281,0.8060359955,0.001000000047,333.6973267,-17.53190041,SNLS,H,yes
06D2bk,42.38809967,0.1273999959,0.4990000129,0.5007339716,0.001000000047,149.6786346,2.171983957,SNLS,H,yes
06D2cc,42.28419876,0.1491000056,0.5320000052,0.533773005,0.001000000047,149.86203,2.45135498,SNLS,H,yes
06D2ce,43.49919891,0.1845999956,0.8199999928,0.8221110106,0.009999999776,150.4342499,2.713314056,SNLS,S,no
06D2fb,38.80830002,0.1033999994,0.123999998,0.1253030002,0.001000000047,149.8839417,1.827921987,SNLS,H,yes
06D2gb,41.91759872,0.1271000057,0.4420000017,0.4436739981,0.001000000047,150.1975861,1.985406041,SNLS,H,yes
06D3cc,43.27230072,0.2784000039,0.6830000281,0.6836559772,0.001000000047,214.3816681,52.91247177,SNLS,H,yes
06D3do,43.24100113,0.1595000029,0.726000011,0.7266759872,0.001000000047,214.247467,52.88254166,SNLS,H,yes
06D3ed,41.7818985,0.1059999987,0.4040000141,0.4045459926,0.001000000047,214.699173,52.75655746,SNLS,H,yes
06D3em,43.09930038,0.1636999995,0.6899999976,0.690648973,0.009999999776,214.84758,53.02301407,SNLS,S,no
06D3et,42.58819962,0.1204999983,0.5759999752,0.5766090155,0.001000000047,215.5198669,52.33836746,SNLS,H,yes
06D3gh,43.21910095,0.1991000026,0.7200000286,0.7206770182,0.001000000047,214.6309052,52.44290924,SNLS,H,yes
06D4bo,42.50559998,0.1199000031,0.5519999862,0.550311029,0.001000000047,333.8671265,-17.4091835,SNLS,H,yes
06D4ce,43.66389847,0.1773000062,0.8500000238,0.8479800224,0.009999999776,334.3218689,-17.23593712,SNLS,S,no
06D4co,41.70320129,0.1054999977,0.4370000064,0.4354420006,0.001000000047,333.8605042,-17.86918449,SNLS,H,yes
06D4dh,41.01369858,0.1018999964,0.3030000031,0.3015860021,0.001000000047,333.5820618,-17.58500862,SNLS,H,yes
03D1aw,42.85540009,0.1305000037,0.5820000172,0.580730021,0.004999999888,36.06163406,-4.517158031,SNLS,H,yes
03D1bp,41.45389938,0.1108999997,0.3470000029,0.3459329903,0.001000000047,36.65723419,-4.838778973,SNLS,H,yes
03D1fc,41.11830139,0.1054000035,0.3319999874,0.3309369981,0.001000000047,36.43164825,-4.144059181,SNLS,H,yes
03D3aw,42.13130188,0.1415999979,0.449000001,0.4495590031,0.001000000047,215.223053,52.60562515,SNLS,H,yes
03D3ba,40.84019852,0.1167000011,0.291200012,0.2917160094,0.0003000000142,214.1392975,52.34218979,SNLS,H,yes
03D3cd,41.97579956,0.1372999996,0.4607000053,0.4612720013,0.0005000000237,214.6663666,52.61207962,SNLS,H,yes
03D4at,42.99629974,0.1967999935,0.6340000033,0.6322289705,0.001000000047,333.6001587,-17.77672577,SNLS,H,yes
03D4cj,40.51150131,0.1039000005,0.2700000107,0.2686200142,0.009999999776,334.0276184,-17.7046566,SNLS,S,no
03D4cy,44.08409882,0.1997999996,0.9269999862,0.9249119759,0.001000000047,333.418396,-17.68164063,SNLS,H,yes
03D4dh,42.80049896,0.1274999976,0.6269999743,0.625229001,0.0003999999899,334.3792725,-17.62965393,SNLS,H,yes
03D4dy,42.72800064,0.1255999953,0.6100000143,0.6082569957,0.009999999776,333.7105103,-17.95647812,SNLS,S,no
03D4gf,42.57289886,0.1330000013,0.5799999833,0.5782870054,0.009999999776,333.5955505,-17.73403168,SNLS,S,no
04D1aj,43.15840149,0.1977999955,0.7210000157,0.7196329832,0.009999999776,36.47483444,-4.994609833,SNLS,S,no
04D1de,43.60549927,0.1627999991,0.7680000067,0.7665960193,0.001000000047,36.64962006,-4.422623158,SNLS,H,yes
04D1hd,41.58739853,0.1039000005,0.3689999878,0.3679090142,0.001000000047,36.53680801,-4.109633923,SNLS,H,yes
04D1hy,43.67060089,0.1510999948,0.8500000238,0.8485159874,0.009999999776,36.03622437,-4.8310709,SNLS,S,no
04D1jd,43.43090057,0.1658000052,0.7779999971,0.7766010165,0.001000000047,36.9618187,-4.943789959,SNLS,H,yes
04D1kj,42.60589981,0.0971999988,0.5849999785,0.583747983,0.001000000047,36.96941757,-4.180252075,SNLS,H,yes
04D1oh,42.63970184,0.1269000024,0.5899999738,0.5887269974,0.009999999776,36.2598381,-4.236186981,SNLS,S,no
04D1pc,43.54219818,0.1565999985,0.7699999809,0.7685930133,0.001000000047,36.60364914,-4.399400234,SNLS,H,yes
04D1pg,42.48400116,0.1184,0.5149999857,0.5137990117,0.001000000047,36.76733017,-4.17528677,SNLS,H,yes
04D1pu,42.70389938,0.2072000057,0.6389999986,0.637706995,0.001000000047,36.8686409,-4.744934082,SNLS,H,yes
04D1rh,41.89839935,0.1124000028,0.4359999895,0.4348660111,0.001000000047,36.94644928,-4.253765106,SNLS,H,yes
04D1sa,42.80139923,0.1374000013,0.5849999785,0.5837489963,0.001000000047,36.98399353,-4.176071167,SNLS,H,yes
04D1sk,43.08409882,0.1621000022,0.6633999944,0.6620640159,0.0005000000237,36.09490967,-4.353621006,SNLS,H,yes
04D2an,42.74729919,0.1581999958,0.6200000048,0.6218810081,0.009999999776,150.2179565,2.041229963,SNLS,S,no
04D2fp,41.85150146,0.1147999987,0.4149999917,0.4166379869,0.001000000047,149.8671722,2.321013927,SNLS,H,yes
04D2gb,41.70080185,0.1272999942,0.4499999881,0.4516879916,0.009999999776,150.5944519,1.894160986,SNLS,S,no
04D2gp,43.42139816,0.2446999997,0.7319999933,0.7340040207,0.001000000047,149.8348846,2.508878946,SNLS,H,yes
04D2ja,43.66030121,0.2258999944,0.7400000095,0.7420160174,0.001000000047,149.7020874,1.771736979,SNLS,H,yes
04D2mc,41.0992012,0.1099999994,0.34799999,0.3495660126,0.001000000047,150.1481323,1.784180999,SNLS,H,yes
04D2mj,42.56240082,0.1203999966,0.5130000114,0.514752984,0.001000000047,150.1522217,2.577066898,SNLS,H,yes
04D3cy,42.94240189,0.1841000021,0.6430000067,0.6436439753,0.001000000047,214.5518036,52.65833282,SNLS,H,yes
04D3df,41.99860001,0.114699997,0.4699999988,0.4705829918,0.009999999776,214.5416718,52.27768707,SNLS,S,no
04D3ez,40.50230026,0.1054999977,0.2630000114,0.2634850144,0.0005000000237,214.7826385,53.07194901,SNLS,H,yes
04D3fq,43.25859833,0.1937000006,0.7419999838,0.7426940203,0.001000000047,214.2411804,52.37947083,SNLS,H,yes
04D3gx,43.97529984,0.172299996,0.9100000262,0.9107490182,0.009999999776,215.0569458,52.28277588,SNLS,S,no
04D3kr,41.25149918,0.1049000025,0.3370000124,0.3375320137,0.001000000047,214.1497192,52.47887421,SNLS,H,yes
04D3lp,44.23910141,0.1515000015,0.9829999804,0.9837729931,0.001000000047,214.9621124,52.50319672,SNLS,H,yes
04D3mk,43.6269989,0.1476999968,0.8130000234,0.813692987,0.001000000047,214.8573456,53.16369247,SNLS,H,yes
04D3nc,43.68980026,0.1263000071,0.8169999719,0.8177289963,0.001000000047,214.0759125,52.27380371,SNLS,H,yes
04D3nr,43.89580154,0.1612000018,0.9599999785,0.9607470036,0.009999999776,215.6604462,52.64868546,SNLS,S,no
04D3oe,43.43600082,0.1677999943,0.7559999824,0.7566840053,0.001000000047,214.914093,52.55384827,SNLS,H,yes
04D4bk,43.77709961,0.1479000002,0.8799999952,0.8779659867,0.009999999776,333.7821045,-18.06027412,SNLS,S,no
04D4dm,43.54219818,0.1650000066,0.8109999895,0.8090270162,0.001000000047,333.8560486,-17.24515915,SNLS,H,yes
04D4fx,42.74380112,0.1295000017,0.6290000081,0.6272339821,0.001000000047,334.158905,-18.06635666,SNLS,H,yes
04D4hf,44.0882988,0.2002000064,0.9359999895,0.9338939786,0.009999999776,334.2412415,-17.68702507,SNLS,S,no
04D4ib,43.14989853,0.1625999957,0.699000001,0.6971589923,0.001000000047,334.1737976,-18.10508919,SNLS,H,yes
04D4id,43.77019882,0.1865999997,0.7689999938,0.7670699954,0.001000000047,334.0891724,-17.22902679,SNLS,H,yes
04D4ii,43.72019958,0.1524000019,0.8659999967,0.8639720082,0.001000000047,333.9818115,-17.65747833,SNLS,H,yes
04D4in,42.32569885,0.114699997,0.5159999728,0.5143489838,0.0005000000237,333.7857361,-17.26102829,SNLS,H,yes
04D4ju,42.47069931,0.125,0.4720000029,0.4703939855,0.001000000047,334.2613525,-17.33281326,SNLS,H,yes
04D4jy,44.13830185,0.1916999966,0.9300000072,0.9279040098,0.009999999776,333.4649048,-17.40489578,SNLS,S,no
05D1cb,42.7419014,0.1324999928,0.6320000291,0.630704999,0.001000000047,36.73773193,-4.117567062,SNLS,H,yes
05D1ck,42.91080093,0.1292999983,0.6169999838,0.615704,0.001000000047,36.10353851,-4.712800026,SNLS,H,yes
05D1dn,42.62009811,0.1288000047,0.5659999847,0.5647469759,0.001000000047,36.11103821,-4.991558075,SNLS,H,yes
05D1ee,42.58380127,0.1264999956,0.5590000153,0.5577489734,0.001000000047,36.19478607,-4.000484943,SNLS,H,yes
05D1eo,43.41019821,0.1877000034,0.7369999886,0.7356140018,0.001000000047,36.34642029,-4.642671108,SNLS,H,yes
05D1hk,40.4966011,0.1088000014,0.2630000114,0.2619889975,0.001000000047,36.16323471,-4.634253025,SNLS,H,yes
05D1if,43.31480026,0.1533000022,0.7630000114,0.7615870237,0.001000000047,36.12387085,-4.570337772,SNLS,H,yes
05D1iz,43.91040039,0.1853999943,0.8600000143,0.8585230112,0.009999999776,36.55320358,-4.773369789,SNLS,S,no
05D1kl,42.96319962,0.136800006,0.5600000024,0.5587480068,0.001000000047,36.1397438,-4.31896019,SNLS,H,yes
05D2ac,42.08240128,0.1102000028,0.4790000021,0.4807099998,0.001000000047,149.7468109,2.489504099,SNLS,H,yes
05D2ay,43.9015007,0.1833000034,0.9200000167,0.922228992,0.009999999776,150.284668,2.130321026,SNLS,S,no
05D2bv,42.04529953,0.1093000025,0.4740000069,0.4757139981,0.001000000047,150.5708313,2.240600109,SNLS,H,yes
05D2by,43.90990067,0.1597000062,0.8909999728,0.89319098,0.001000000047,150.116806,2.521538973,SNLS,H,yes
05D2ci,42.49330139,0.1606999934,0.6299999952,0.6318889856,0.001000000047,150.0084991,2.215852022,SNLS,H,yes
05D2ct,43.35919952,0.1940000057,0.7340000272,0.7360150218,0.001000000047,150.425766,2.123794079,SNLS,H,yes
05D2dw,41.72249985,0.1094999984,0.4169999957,0.4186399877,0.001000000047,149.6336212,2.032241106,SNLS,H,yes
05D2eb,42.32089996,0.1235999987,0.5339999795,0.535777986,0.001000000047,150.0606842,2.40743804,SNLS,H,yes
05D2fq,43.43259811,0.1756000072,0.7329999804,0.7350040078,0.001000000047,149.7854309,2.601999998,SNLS,H,yes
05D2he,42.88119888,0.1351999938,0.6079999804,0.6098669767,0.001000000047,150.3604584,2.317728996,SNLS,H,yes
05D2le,43.16559982,0.1561000049,0.6999999881,0.7019760013,0.001000000047,150.478653,2.092911959,SNLS,H,yes
05D2my,44.11750031,0.1488000005,0.9810000062,0.9832890034,0.001000000047,149.6310425,2.491220951,SNLS,H,yes
05D2nt,43.38600159,0.1459999979,0.7570000291,0.7590379715,0.001000000047,150.2426147,2.372730017,SNLS,H,yes
05D3ax,42.94369888,0.1965000033,0.6430000067,0.6436390281,0.001000000047,214.8232574,52.68751907,SNLS,H,yes
05D3ci,42.40999985,0.1614000052,0.5149999857,0.5155850053,0.001000000047,215.4504395,52.44528198,SNLS,H,yes
05D3cx,43.38679886,0.1369999945,0.8050000072,0.8056929708,0.001000000047,215.2772522,52.75050735,SNLS,H,yes
05D3dh,43.16500092,0.1504999995,0.8000000119,0.8006939888,0.009999999776,215.2100067,52.66271973,SNLS,S,no
05D3gv,43.18159866,0.1890999973,0.7149999738,0.7156490088,0.001000000047,215.2468872,53.17887878,SNLS,H,yes
05D3hh,43.56000137,0.175699994,0.7659999728,0.7666810155,0.001000000047,214.7922974,52.95933151,SNLS,H,yes
05D3ht,43.89319992,0.1591999978,0.9010000229,0.9017329812,0.001000000047,214.4779205,53.16758347,SNLS,H,yes
05D3jh,43.05770111,0.1517000049,0.7179999948,0.7186769843,0.001000000047,214.3557739,52.61876678,SNLS,H,yes
05D3jq,42.51580048,0.1120000035,0.5789999962,0.5795980096,0.001000000047,215.4393311,53.02991867,SNLS,H,yes
05D3km,44.21039963,0.1520999968,0.9599999785,0.96073699,0.009999999776,215.6594849,53.06699753,SNLS,S,no
05D3kt,42.86970139,0.1430999935,0.6480000019,0.6486369967,0.001000000047,214.9738312,52.74298477,SNLS,H,yes
05D3la,43.83129883,0.1471000016,0.9359999895,0.936751008,0.001000000047,215.3559113,52.35797119,SNLS,H,yes
05D3lc,42.1006012,0.1075000018,0.4609999955,0.4615609944,0.001000000047,215.5955048,52.47886658,SNLS,H,yes
05D3mh,43.11600113,0.1623000056,0.6700000167,0.6706510186,0.009999999776,214.7492981,52.66756058,SNLS,S,no
05D3mq,40.50080109,0.1083000004,0.2460000068,0.2464900017,0.001000000047,214.7517853,52.38512039,SNLS,H,yes
05D4ag,42.83110046,0.1658000052,0.6399999857,0.6382300258,0.009999999776,333.4476013,-18.16526413,SNLS,S,no
05D4be,42.44520187,0.1133000031,0.5370000005,0.5353230238,0.001000000047,334.2224426,-17.23609924,SNLS,H,yes
05D4bi,43.54150009,0.182099998,0.7749999762,0.7730759978,0.001000000047,333.9856262,-17.98607063,SNLS,H,yes
05D4bm,41.48820114,0.1042999998,0.3720000088,0.3705079854,0.001000000047,334.2692261,-17.67762375,SNLS,H,yes
05D4cq,43.25189972,0.173299998,0.7009999752,0.6991639733,0.001000000047,333.5402222,-18.22671318,SNLS,H,yes
05D4cw,41.47389984,0.1083000004,0.375,0.3735089898,0.001000000047,333.7086792,-17.73876572,SNLS,H,yes
05D4dw,43.63650131,0.1493999958,0.8550000191,0.852989018,0.001000000047,334.2328186,-18.05146027,SNLS,H,yes
05D4ef,42.92779922,0.1395999938,0.6050000191,0.6032680273,0.001000000047,333.4971008,-18.21234512,SNLS,H,yes
05D4ek,42.26800156,0.1158000007,0.5360000134,0.5343310237,0.001000000047,334.1146545,-17.73631668,SNLS,H,yes
05D4ff,41.5984993,0.1089000031,0.40200001,0.4004809856,0.001000000047,334.0839844,-18.04255676,SNLS,H,yes
05D4fo,41.53730011,0.1068999991,0.3729999959,0.3715040088,0.001000000047,333.8371277,-17.26807594,SNLS,H,yes
05D4hn,43.35400009,0.1471000016,0.8420000076,0.8399999738,0.001000000047,334.3065186,-17.91270447,SNLS,H,yes
06D2ca,42.40129852,0.1055999994,0.5310000181,0.5327720046,0.001000000047,149.7898254,2.302516937,SNLS,H,yes
06D2cd,44.03079987,0.2104000002,0.9300000072,0.9322379827,0.001000000047,150.2415009,2.534039021,SNLS,H,yes
06D2ck,42.61729813,0.1207000017,0.5519999862,0.5538039804,0.001000000047,150.3667297,1.863630056,SNLS,H,yes
06D2ga,43.66669846,0.1913000047,0.8399999738,0.8421319723,0.009999999776,149.783783,1.938493013,SNLS,S,no
06D3bz,43.22159958,0.1975000054,0.7269999981,0.7276719809,0.001000000047,214.2918396,53.02482605,SNLS,H,yes
